,customer_gender,customer_height,customer_weight,customer_size,major,sub,link,product_star,product_sales
1069,1.0,158.0,45.0,1.0,skirt,midi,https://www.musinsa.com/app/goods/1125915,4.8,200.0
1070,1.0,158.0,50.0,1.0,skirt,midi,https://www.musinsa.com/app/goods/1125915,4.8,200.0
1071,1.0,165.0,45.0,0.0,skirt,midi,https://www.musinsa.com/app/goods/1645762,4.8,500.0
1072,1.0,172.0,61.0,3.0,skirt,midi,https://www.musinsa.com/app/goods/1645760,4.8,400.0
1073,1.0,164.0,48.0,1.0,skirt,midi,https://www.musinsa.com/app/goods/1659998,4.6,300.0
1074,1.0,160.0,60.0,2.0,skirt,midi,https://www.musinsa.com/app/goods/1980169,4.6,200.0
1075,1.0,162.0,58.0,3.0,skirt,midi,https://www.musinsa.com/app/goods/1595556,4.7,700.0
1076,1.0,162.0,55.0,3.0,skirt,midi,https://www.musinsa.com/app/goods/1645762,4.8,500.0
1077,1.0,161.0,49.0,1.0,skirt,midi,https://www.musinsa.com/app/goods/1645762,4.8,500.0
1078,1.0,163.0,48.0,1.0,skirt,midi,https://www.musinsa.com/app/goods/1645760,4.8,400.0
1079,1.0,158.0,39.0,0.0,skirt,midi,https://www.musinsa.com/app/goods/1645760,4.8,400.0
1080,1.0,168.0,52.0,1.0,skirt,midi,https://www.musinsa.com/app/goods/1645762,4.8,500.0
1081,1.0,155.0,47.0,0.0,skirt,midi,https://www.musinsa.com/app/goods/1645762,4.8,500.0
1082,1.0,163.0,53.0,3.0,skirt,midi,https://www.musinsa.com/app/goods/2063237,4.8,200.0
1083,1.0,167.0,52.0,1.0,skirt,midi,https://www.musinsa.com/app/goods/2063237,4.8,200.0
1084,1.0,168.0,58.0,3.0,skirt,midi,https://www.musinsa.com/app/goods/1645762,4.8,500.0
1085,1.0,163.0,52.0,1.0,skirt,midi,https://www.musinsa.com/app/goods/1125915,4.8,200.0
1086,1.0,160.0,43.0,1.0,skirt,midi,https://www.musinsa.com/app/goods/1980169,4.6,200.0
1087,1.0,160.0,55.0,2.0,skirt,midi,https://www.musinsa.com/app/goods/1645762,4.8,500.0
1088,1.0,160.0,49.0,1.0,skirt,midi,https://www.musinsa.com/app/goods/2300718,4.8,200.0
1089,1.0,166.0,49.0,1.0,skirt,midi,https://www.musinsa.com/app/goods/1645762,4.8,500.0
1090,1.0,165.0,51.0,1.0,skirt,midi,https://www.musinsa.com/app/goods/1595556,4.7,700.0
1091,1.0,164.0,55.0,2.0,skirt,midi,https://www.musinsa.com/app/goods/1659998,4.6,300.0
1092,1.0,172.0,62.0,1.0,skirt,midi,https://www.musinsa.com/app/goods/1125915,4.8,200.0
1093,1.0,160.0,56.0,3.0,skirt,midi,https://www.musinsa.com/app/goods/1645762,4.8,500.0
1094,1.0,167.0,53.0,2.0,skirt,midi,https://www.musinsa.com/app/goods/1645762,4.8,500.0
1095,1.0,168.0,52.0,2.0,skirt,midi,https://www.musinsa.com/app/goods/1125915,4.8,200.0
1096,1.0,169.0,54.0,2.0,skirt,midi,https://www.musinsa.com/app/goods/1645760,4.8,400.0
1097,1.0,155.0,69.0,3.0,skirt,midi,https://www.musinsa.com/app/goods/1595556,4.7,700.0
1098,1.0,163.0,53.0,1.0,skirt,midi,https://www.musinsa.com/app/goods/1659998,4.6,300.0
1099,1.0,155.0,41.0,0.0,skirt,midi,https://www.musinsa.com/app/goods/1645762,4.8,500.0
1100,1.0,160.0,51.0,1.0,skirt,midi,https://www.musinsa.com/app/goods/1645760,4.8,400.0
1101,1.0,161.0,58.0,2.0,skirt,midi,https://www.musinsa.com/app/goods/1125915,4.8,200.0
1102,1.0,161.0,48.0,0.0,skirt,midi,https://www.musinsa.com/app/goods/1659998,4.6,300.0
1103,1.0,165.0,62.0,3.0,skirt,midi,https://www.musinsa.com/app/goods/1595556,4.7,700.0
1104,1.0,169.0,48.0,1.0,skirt,midi,https://www.musinsa.com/app/goods/1125915,4.8,200.0
1105,1.0,168.0,55.0,1.0,skirt,midi,https://www.musinsa.com/app/goods/1645760,4.8,400.0
1106,1.0,169.0,57.0,2.0,skirt,midi,https://www.musinsa.com/app/goods/1645762,4.8,500.0
1107,1.0,166.0,55.0,2.0,skirt,midi,https://www.musinsa.com/app/goods/1659998,4.6,300.0
1108,1.0,155.0,47.0,0.0,skirt,midi,https://www.musinsa.com/app/goods/1645760,4.8,400.0
1109,1.0,160.0,50.0,1.0,skirt,midi,https://www.musinsa.com/app/goods/1595556,4.7,700.0
1110,1.0,164.0,55.0,2.0,skirt,midi,https://www.musinsa.com/app/goods/1125915,4.8,200.0
1111,1.0,167.0,65.0,3.0,skirt,midi,https://www.musinsa.com/app/goods/1645762,4.8,500.0
1112,1.0,161.0,48.0,1.0,skirt,midi,https://www.musinsa.com/app/goods/1595556,4.7,700.0
1113,1.0,169.0,60.0,3.0,skirt,midi,https://www.musinsa.com/app/goods/1645762,4.8,500.0
1114,1.0,160.0,50.0,1.0,skirt,midi,https://www.musinsa.com/app/goods/1980169,4.6,200.0
1115,1.0,167.0,68.0,3.0,skirt,midi,https://www.musinsa.com/app/goods/2300718,4.8,200.0
1116,1.0,160.0,99.0,3.0,skirt,midi,https://www.musinsa.com/app/goods/1645760,4.8,400.0
1117,1.0,168.0,55.0,2.0,skirt,midi,https://www.musinsa.com/app/goods/1980169,4.6,200.0
1118,1.0,155.0,48.0,1.0,skirt,midi,https://www.musinsa.com/app/goods/1125915,4.8,200.0
1119,1.0,159.0,55.0,2.0,skirt,midi,https://www.musinsa.com/app/goods/1595556,4.7,700.0
1120,1.0,165.0,49.0,1.0,skirt,midi,https://www.musinsa.com/app/goods/1125915,4.8,200.0
1121,1.0,170.0,58.0,1.0,skirt,midi,https://www.musinsa.com/app/goods/1659998,4.6,300.0
1122,1.0,173.0,66.0,3.0,skirt,midi,https://www.musinsa.com/app/goods/1980169,4.6,200.0
1123,1.0,166.0,53.0,2.0,skirt,midi,https://www.musinsa.com/app/goods/1125915,4.8,200.0
1124,1.0,166.0,60.0,2.0,skirt,midi,https://www.musinsa.com/app/goods/1645760,4.8,400.0
1125,1.0,152.0,47.0,1.0,skirt,midi,https://www.musinsa.com/app/goods/1645760,4.8,400.0
1126,1.0,165.0,45.0,1.0,skirt,midi,https://www.musinsa.com/app/goods/2300718,4.8,200.0
1127,1.0,164.0,62.0,2.0,skirt,midi,https://www.musinsa.com/app/goods/1659998,4.6,300.0
1128,1.0,162.0,54.0,1.0,skirt,midi,https://www.musinsa.com/app/goods/1645760,4.8,400.0
1129,1.0,173.0,60.0,2.0,skirt,midi,https://www.musinsa.com/app/goods/1125915,4.8,200.0
1130,1.0,165.0,50.0,1.0,skirt,midi,https://www.musinsa.com/app/goods/1125915,4.8,200.0
1131,1.0,155.0,43.0,0.0,skirt,midi,https://www.musinsa.com/app/goods/1645760,4.8,400.0
1132,1.0,162.0,48.0,0.0,skirt,midi,https://www.musinsa.com/app/goods/1645762,4.8,500.0
1133,1.0,160.0,59.0,2.0,skirt,midi,https://www.musinsa.com/app/goods/2300718,4.8,200.0
1134,1.0,168.0,63.0,3.0,skirt,midi,https://www.musinsa.com/app/goods/2300718,4.8,200.0
1135,1.0,171.0,60.0,3.0,skirt,midi,https://www.musinsa.com/app/goods/1595556,4.7,700.0
1136,1.0,156.0,43.0,1.0,skirt,midi,https://www.musinsa.com/app/goods/1125915,4.8,200.0
1137,1.0,158.0,39.0,0.0,skirt,midi,https://www.musinsa.com/app/goods/1645762,4.8,500.0
1138,1.0,170.0,50.0,1.0,skirt,midi,https://www.musinsa.com/app/goods/1980169,4.6,200.0
1139,1.0,166.0,53.0,2.0,skirt,midi,https://www.musinsa.com/app/goods/1659998,4.6,300.0
1140,1.0,163.0,48.0,1.0,skirt,midi,https://www.musinsa.com/app/goods/1595556,4.7,700.0
1141,1.0,176.0,90.0,3.0,skirt,midi,https://www.musinsa.com/app/goods/1645762,4.8,500.0
1142,1.0,162.0,49.0,1.0,skirt,midi,https://www.musinsa.com/app/goods/1659998,4.6,300.0
1143,0.0,172.0,58.0,2.0,skirt,midi,https://www.musinsa.com/app/goods/1125915,4.8,200.0
1144,0.0,175.0,61.0,2.0,skirt,midi,https://www.musinsa.com/app/goods/1645762,4.8,500.0
1145,1.0,152.0,42.0,1.0,skirt,midi,https://www.musinsa.com/app/goods/2063237,4.8,200.0
1146,1.0,156.0,50.0,2.0,skirt,midi,https://www.musinsa.com/app/goods/1645762,4.8,500.0
1147,1.0,163.0,46.0,1.0,skirt,midi,https://www.musinsa.com/app/goods/1645762,4.8,500.0
1148,1.0,160.0,52.0,1.0,skirt,midi,https://www.musinsa.com/app/goods/1645760,4.8,400.0
1149,1.0,164.0,55.0,2.0,skirt,midi,https://www.musinsa.com/app/goods/1645762,4.8,500.0
1150,1.0,163.0,54.0,2.0,skirt,midi,https://www.musinsa.com/app/goods/1595556,4.7,700.0
1151,1.0,163.0,53.0,1.0,skirt,midi,https://www.musinsa.com/app/goods/1595556,4.7,700.0
1152,0.0,180.0,110.0,0.0,skirt,midi,https://www.musinsa.com/app/goods/2300718,4.8,200.0
1153,1.0,164.0,44.0,1.0,skirt,midi,https://www.musinsa.com/app/goods/2063237,4.8,200.0
1154,1.0,164.0,60.0,3.0,skirt,midi,https://www.musinsa.com/app/goods/2300718,4.8,200.0
1155,1.0,165.0,53.0,2.0,skirt,midi,https://www.musinsa.com/app/goods/1659998,4.6,300.0
1156,1.0,154.0,47.0,0.0,skirt,midi,https://www.musinsa.com/app/goods/1645760,4.8,400.0
1157,1.0,161.0,52.0,1.0,skirt,midi,https://www.musinsa.com/app/goods/1645762,4.8,500.0
1158,1.0,164.0,66.0,3.0,skirt,midi,https://www.musinsa.com/app/goods/1645760,4.8,400.0
1159,1.0,166.0,53.0,1.0,skirt,midi,https://www.musinsa.com/app/goods/1125915,4.8,200.0
1160,1.0,168.0,66.0,3.0,skirt,midi,https://www.musinsa.com/app/goods/1645760,4.8,400.0
1161,1.0,172.0,70.0,3.0,skirt,midi,https://www.musinsa.com/app/goods/1980169,4.6,200.0
1162,1.0,168.0,57.0,3.0,skirt,midi,https://www.musinsa.com/app/goods/2063237,4.8,200.0
1163,1.0,162.0,50.0,1.0,skirt,midi,https://www.musinsa.com/app/goods/1595556,4.7,700.0
1164,1.0,158.0,48.0,1.0,skirt,midi,https://www.musinsa.com/app/goods/2300718,4.8,200.0
1165,1.0,160.0,50.0,1.0,skirt,midi,https://www.musinsa.com/app/goods/1980169,4.6,200.0
1166,1.0,158.0,46.0,1.0,skirt,midi,https://www.musinsa.com/app/goods/1125915,4.8,200.0
1167,0.0,180.0,76.0,3.0,skirt,midi,https://www.musinsa.com/app/goods/1659998,4.6,300.0
1168,1.0,158.0,49.0,1.0,skirt,midi,https://www.musinsa.com/app/goods/2300718,4.8,200.0
1169,1.0,161.0,50.0,2.0,skirt,midi,https://www.musinsa.com/app/goods/1980169,4.6,200.0
1170,0.0,180.0,110.0,0.0,skirt,midi,https://www.musinsa.com/app/goods/1645760,4.8,400.0
1171,1.0,167.0,53.0,2.0,skirt,midi,https://www.musinsa.com/app/goods/1645762,4.8,500.0
1172,1.0,168.0,53.0,1.0,skirt,midi,https://www.musinsa.com/app/goods/1125915,4.8,200.0
1173,1.0,158.0,45.0,0.0,skirt,midi,https://www.musinsa.com/app/goods/1645760,4.8,400.0
1174,1.0,160.0,52.0,1.0,skirt,midi,https://www.musinsa.com/app/goods/1595556,4.7,700.0
1175,1.0,160.0,50.0,1.0,skirt,midi,https://www.musinsa.com/app/goods/1595556,4.7,700.0
1176,1.0,158.0,48.0,1.0,skirt,midi,https://www.musinsa.com/app/goods/1125915,4.8,200.0
1177,1.0,164.0,54.0,2.0,skirt,midi,https://www.musinsa.com/app/goods/1645760,4.8,400.0
1178,1.0,167.0,51.0,0.0,skirt,midi,https://www.musinsa.com/app/goods/1595556,4.7,700.0
1179,1.0,163.0,56.0,3.0,skirt,midi,https://www.musinsa.com/app/goods/1645760,4.8,400.0
1180,1.0,170.0,58.0,2.0,skirt,midi,https://www.musinsa.com/app/goods/1595556,4.7,700.0
1181,1.0,168.0,50.0,1.0,skirt,midi,https://www.musinsa.com/app/goods/1645760,4.8,400.0
1182,1.0,157.0,46.0,0.0,skirt,midi,https://www.musinsa.com/app/goods/1595556,4.7,700.0
1183,1.0,168.0,68.0,3.0,skirt,midi,https://www.musinsa.com/app/goods/1645762,4.8,500.0
1184,1.0,165.0,52.0,2.0,skirt,midi,https://www.musinsa.com/app/goods/2300718,4.8,200.0
1185,1.0,159.0,50.0,1.0,skirt,midi,https://www.musinsa.com/app/goods/1659998,4.6,300.0
1186,1.0,158.0,48.0,1.0,skirt,midi,https://www.musinsa.com/app/goods/1980169,4.6,200.0
1187,1.0,165.0,52.0,1.0,skirt,midi,https://www.musinsa.com/app/goods/1595556,4.7,700.0
1188,1.0,164.0,57.0,2.0,skirt,midi,https://www.musinsa.com/app/goods/1595556,4.7,700.0
1189,1.0,157.0,47.0,1.0,skirt,midi,https://www.musinsa.com/app/goods/1125915,4.8,200.0
1190,1.0,171.0,56.0,2.0,skirt,midi,https://www.musinsa.com/app/goods/1645762,4.8,500.0
1191,1.0,168.0,52.0,1.0,skirt,midi,https://www.musinsa.com/app/goods/1659998,4.6,300.0
1192,1.0,162.0,57.0,2.0,skirt,midi,https://www.musinsa.com/app/goods/1645760,4.8,400.0
1193,1.0,164.0,54.0,1.0,skirt,midi,https://www.musinsa.com/app/goods/1595556,4.7,700.0
1194,1.0,168.0,60.0,2.0,skirt,midi,https://www.musinsa.com/app/goods/1595556,4.7,700.0
1195,1.0,172.0,58.0,2.0,skirt,midi,https://www.musinsa.com/app/goods/1595556,4.7,700.0
1196,1.0,168.0,58.0,3.0,skirt,midi,https://www.musinsa.com/app/goods/1645760,4.8,400.0
1197,1.0,161.0,50.0,1.0,skirt,midi,https://www.musinsa.com/app/goods/2063237,4.8,200.0
1198,1.0,160.0,51.0,1.0,skirt,midi,https://www.musinsa.com/app/goods/1125915,4.8,200.0
1199,1.0,169.0,58.0,2.0,skirt,midi,https://www.musinsa.com/app/goods/1659998,4.6,300.0
1200,1.0,168.0,60.0,3.0,skirt,midi,https://www.musinsa.com/app/goods/1645762,4.8,500.0
1201,1.0,164.0,49.0,1.0,skirt,midi,https://www.musinsa.com/app/goods/1125915,4.8,200.0
1202,1.0,165.0,65.0,3.0,skirt,midi,https://www.musinsa.com/app/goods/1659998,4.6,300.0
1203,1.0,160.0,48.0,1.0,skirt,midi,https://www.musinsa.com/app/goods/1125915,4.8,200.0
1204,0.0,178.0,73.0,1.0,skirt,midi,https://www.musinsa.com/app/goods/1645762,4.8,500.0
1205,1.0,162.0,65.0,2.0,skirt,midi,https://www.musinsa.com/app/goods/1595556,4.7,700.0
1206,1.0,169.0,49.0,1.0,skirt,midi,https://www.musinsa.com/app/goods/1125915,4.8,200.0
1207,1.0,173.0,59.0,2.0,skirt,midi,https://www.musinsa.com/app/goods/1980169,4.6,200.0
1208,1.0,158.0,47.0,0.0,skirt,midi,https://www.musinsa.com/app/goods/1595556,4.7,700.0
1209,1.0,160.0,43.0,0.0,skirt,midi,https://www.musinsa.com/app/goods/1645762,4.8,500.0
1210,1.0,172.0,67.0,3.0,skirt,midi,https://www.musinsa.com/app/goods/1659998,4.6,300.0
1211,1.0,157.0,54.0,2.0,skirt,midi,https://www.musinsa.com/app/goods/1645762,4.8,500.0
1212,1.0,150.0,47.0,1.0,skirt,midi,https://www.musinsa.com/app/goods/1645760,4.8,400.0
1213,1.0,153.0,42.0,0.0,skirt,midi,https://www.musinsa.com/app/goods/1595556,4.7,700.0
1214,1.0,161.0,53.0,1.0,skirt,midi,https://www.musinsa.com/app/goods/1125915,4.8,200.0
1215,1.0,154.0,46.0,0.0,skirt,midi,https://www.musinsa.com/app/goods/1645760,4.8,400.0
1216,1.0,166.0,50.0,1.0,skirt,midi,https://www.musinsa.com/app/goods/1659998,4.6,300.0
1217,1.0,165.0,55.0,2.0,skirt,midi,https://www.musinsa.com/app/goods/1659998,4.6,300.0
1218,1.0,158.0,45.0,1.0,skirt,midi,https://www.musinsa.com/app/goods/1125915,4.8,200.0
1219,0.0,168.0,48.0,1.0,skirt,midi,https://www.musinsa.com/app/goods/1645762,4.8,500.0
1220,1.0,155.0,43.0,1.0,skirt,midi,https://www.musinsa.com/app/goods/2063237,4.8,200.0
1221,1.0,167.0,62.0,2.0,skirt,midi,https://www.musinsa.com/app/goods/1595556,4.7,700.0
1222,1.0,158.0,45.0,0.0,skirt,midi,https://www.musinsa.com/app/goods/2300718,4.8,200.0
1223,1.0,164.0,45.0,0.0,skirt,midi,https://www.musinsa.com/app/goods/1659998,4.6,300.0
1224,1.0,160.0,55.0,2.0,skirt,midi,https://www.musinsa.com/app/goods/1659998,4.6,300.0
1225,1.0,161.0,50.0,2.0,skirt,midi,https://www.musinsa.com/app/goods/1980169,4.6,200.0
1226,1.0,160.0,48.0,2.0,skirt,midi,https://www.musinsa.com/app/goods/1125915,4.8,200.0
1227,1.0,160.0,50.0,1.0,skirt,midi,https://www.musinsa.com/app/goods/1125915,4.8,200.0
1228,1.0,160.0,50.0,1.0,skirt,midi,https://www.musinsa.com/app/goods/1659998,4.6,300.0
1229,1.0,161.0,58.0,2.0,skirt,midi,https://www.musinsa.com/app/goods/1645760,4.8,400.0
1230,1.0,158.0,58.0,2.0,skirt,midi,https://www.musinsa.com/app/goods/1595556,4.7,700.0
1231,1.0,160.0,53.0,2.0,skirt,midi,https://www.musinsa.com/app/goods/2300718,4.8,200.0
1232,1.0,163.0,48.0,1.0,skirt,midi,https://www.musinsa.com/app/goods/1659998,4.6,300.0
1233,1.0,168.0,55.0,2.0,skirt,midi,https://www.musinsa.com/app/goods/1645762,4.8,500.0
1234,1.0,162.0,43.0,0.0,skirt,midi,https://www.musinsa.com/app/goods/1659998,4.6,300.0
1235,1.0,175.0,59.0,2.0,skirt,midi,https://www.musinsa.com/app/goods/1659998,4.6,300.0
1236,1.0,157.0,56.0,3.0,skirt,midi,https://www.musinsa.com/app/goods/1645762,4.8,500.0
1237,1.0,164.0,50.0,2.0,skirt,midi,https://www.musinsa.com/app/goods/1125915,4.8,200.0
1238,1.0,163.0,41.0,0.0,skirt,midi,https://www.musinsa.com/app/goods/1595556,4.7,700.0
1239,1.0,158.0,48.0,1.0,skirt,midi,https://www.musinsa.com/app/goods/1645760,4.8,400.0
1240,1.0,170.0,67.0,3.0,skirt,midi,https://www.musinsa.com/app/goods/1595556,4.7,700.0
1241,1.0,168.0,63.0,2.0,skirt,midi,https://www.musinsa.com/app/goods/1645760,4.8,400.0
1242,1.0,164.0,54.0,2.0,skirt,midi,https://www.musinsa.com/app/goods/1645760,4.8,400.0
1243,1.0,165.0,54.0,2.0,skirt,midi,https://www.musinsa.com/app/goods/1659998,4.6,300.0
1244,1.0,166.0,61.0,2.0,skirt,midi,https://www.musinsa.com/app/goods/1645762,4.8,500.0
1245,1.0,172.0,52.0,2.0,skirt,midi,https://www.musinsa.com/app/goods/2063237,4.8,200.0
1246,1.0,167.0,54.0,1.0,skirt,midi,https://www.musinsa.com/app/goods/1645762,4.8,500.0
1247,1.0,163.0,60.0,2.0,skirt,midi,https://www.musinsa.com/app/goods/1645760,4.8,400.0
1248,1.0,161.0,57.0,2.0,skirt,long,https://www.musinsa.com/app/goods/1324170,4.8,400.0
1249,1.0,166.0,56.0,1.0,skirt,long,https://www.musinsa.com/app/goods/1626263,4.7,500.0
1250,1.0,176.0,58.0,1.0,skirt,long,https://www.musinsa.com/app/goods/1324169,4.8,1500.0
1251,1.0,164.0,48.0,1.0,skirt,long,https://www.musinsa.com/app/goods/1777809,4.8,700.0
1252,0.0,161.0,50.0,1.0,skirt,long,https://www.musinsa.com/app/goods/1324169,4.8,1500.0
1253,1.0,160.0,46.0,1.0,skirt,long,https://www.musinsa.com/app/goods/1777809,4.8,700.0
1254,1.0,156.0,50.0,2.0,skirt,long,https://www.musinsa.com/app/goods/1856806,4.8,900.0
1255,1.0,163.0,50.0,1.0,skirt,long,https://www.musinsa.com/app/goods/2352881,4.9,500.0
1256,1.0,160.0,55.0,1.0,skirt,long,https://www.musinsa.com/app/goods/1974961,4.7,700.0
1257,1.0,165.0,65.0,3.0,skirt,long,https://www.musinsa.com/app/goods/2551400,4.7,100.0
1258,1.0,163.0,53.0,2.0,skirt,long,https://www.musinsa.com/app/goods/1324169,4.8,1500.0
1259,1.0,158.0,63.0,1.0,skirt,long,https://www.musinsa.com/app/goods/1324169,4.8,1500.0
1260,1.0,172.0,56.0,1.0,skirt,long,https://www.musinsa.com/app/goods/2391576,4.8,600.0
1261,1.0,168.0,57.0,2.0,skirt,long,https://www.musinsa.com/app/goods/1777809,4.8,700.0
1262,1.0,158.0,47.0,1.0,skirt,long,https://www.musinsa.com/app/goods/1626263,4.7,500.0
1263,1.0,162.0,45.0,2.0,skirt,long,https://www.musinsa.com/app/goods/1626263,4.7,500.0
1264,1.0,165.0,50.0,1.0,skirt,long,https://www.musinsa.com/app/goods/1974961,4.7,700.0
1265,1.0,157.0,65.0,3.0,skirt,long,https://www.musinsa.com/app/goods/1324169,4.8,1500.0
1266,1.0,169.0,60.0,2.0,skirt,long,https://www.musinsa.com/app/goods/1626263,4.7,500.0
1267,1.0,163.0,56.0,3.0,skirt,long,https://www.musinsa.com/app/goods/1560183,4.7,1300.0
1268,1.0,164.0,48.0,1.0,skirt,long,https://www.musinsa.com/app/goods/2391576,4.8,600.0
1269,1.0,163.0,42.0,1.0,skirt,long,https://www.musinsa.com/app/goods/1974961,4.7,700.0
1270,1.0,175.0,58.0,2.0,skirt,long,https://www.musinsa.com/app/goods/1974961,4.7,700.0
1271,1.0,155.0,40.0,0.0,skirt,long,https://www.musinsa.com/app/goods/1324170,4.8,400.0
1272,1.0,170.0,58.0,1.0,skirt,long,https://www.musinsa.com/app/goods/1324170,4.8,400.0
1273,1.0,158.0,50.0,1.0,skirt,long,https://www.musinsa.com/app/goods/1324170,4.8,400.0
1274,1.0,164.0,55.0,2.0,skirt,long,https://www.musinsa.com/app/goods/1626263,4.7,500.0
1275,1.0,162.0,60.0,2.0,skirt,long,https://www.musinsa.com/app/goods/1324169,4.8,1500.0
1276,1.0,164.0,55.0,1.0,skirt,long,https://www.musinsa.com/app/goods/2392478,4.9,300.0
1277,1.0,160.0,57.0,3.0,skirt,long,https://www.musinsa.com/app/goods/2390945,4.7,100.0
1278,1.0,158.0,48.0,1.0,skirt,long,https://www.musinsa.com/app/goods/1974961,4.7,700.0
1279,1.0,158.0,48.0,1.0,skirt,long,https://www.musinsa.com/app/goods/1626263,4.7,500.0
1280,1.0,151.0,46.0,1.0,skirt,long,https://www.musinsa.com/app/goods/1777809,4.8,700.0
1281,1.0,158.0,57.0,1.0,skirt,long,https://www.musinsa.com/app/goods/1626263,4.7,500.0
1282,1.0,156.0,50.0,1.0,skirt,long,https://www.musinsa.com/app/goods/1560183,4.7,1300.0
1283,1.0,160.0,48.0,1.0,skirt,long,https://www.musinsa.com/app/goods/1626263,4.7,500.0
1284,1.0,158.0,49.0,2.0,skirt,long,https://www.musinsa.com/app/goods/1974961,4.7,700.0
1285,1.0,165.0,55.0,2.0,skirt,long,https://www.musinsa.com/app/goods/1324170,4.8,400.0
1286,1.0,156.0,47.0,0.0,skirt,long,https://www.musinsa.com/app/goods/1324170,4.8,400.0
1287,1.0,158.0,45.0,1.0,skirt,long,https://www.musinsa.com/app/goods/2391576,4.8,600.0
1288,1.0,164.0,46.0,0.0,skirt,long,https://www.musinsa.com/app/goods/1324169,4.8,1500.0
1289,1.0,160.0,54.0,0.0,skirt,long,https://www.musinsa.com/app/goods/1856806,4.8,900.0
1290,1.0,168.0,52.0,2.0,skirt,long,https://www.musinsa.com/app/goods/2391576,4.8,600.0
1291,1.0,165.0,53.0,1.0,skirt,long,https://www.musinsa.com/app/goods/2392478,4.9,300.0
1292,1.0,171.0,57.0,2.0,skirt,long,https://www.musinsa.com/app/goods/1777809,4.8,700.0
1293,1.0,162.0,62.0,2.0,skirt,long,https://www.musinsa.com/app/goods/1324170,4.8,400.0
1294,1.0,157.0,46.0,1.0,skirt,long,https://www.musinsa.com/app/goods/1560183,4.7,1300.0
1295,1.0,160.0,44.0,1.0,skirt,long,https://www.musinsa.com/app/goods/1560183,4.7,1300.0
1296,1.0,157.0,48.0,0.0,skirt,long,https://www.musinsa.com/app/goods/1856806,4.8,900.0
1297,1.0,164.0,54.0,2.0,skirt,long,https://www.musinsa.com/app/goods/1324169,4.8,1500.0
1298,1.0,171.0,50.0,1.0,skirt,long,https://www.musinsa.com/app/goods/2392478,4.9,300.0
1299,1.0,160.0,60.0,2.0,skirt,long,https://www.musinsa.com/app/goods/1324169,4.8,1500.0
1300,1.0,163.0,47.0,1.0,skirt,long,https://www.musinsa.com/app/goods/1974961,4.7,700.0
1301,1.0,172.0,68.0,3.0,skirt,long,https://www.musinsa.com/app/goods/1856806,4.8,900.0
1302,1.0,170.0,70.0,2.0,skirt,long,https://www.musinsa.com/app/goods/1856806,4.8,900.0
1303,1.0,163.0,50.0,1.0,skirt,long,https://www.musinsa.com/app/goods/2391576,4.8,600.0
1304,1.0,165.0,48.0,2.0,skirt,long,https://www.musinsa.com/app/goods/1560183,4.7,1300.0
1305,1.0,160.0,53.0,2.0,skirt,long,https://www.musinsa.com/app/goods/1560183,4.7,1300.0
1306,1.0,165.0,55.0,2.0,skirt,long,https://www.musinsa.com/app/goods/1856806,4.8,900.0
1307,1.0,153.0,49.0,2.0,skirt,long,https://www.musinsa.com/app/goods/1626263,4.7,500.0
1308,1.0,164.0,53.0,1.0,skirt,long,https://www.musinsa.com/app/goods/1324170,4.8,400.0
1309,1.0,168.0,57.0,2.0,skirt,long,https://www.musinsa.com/app/goods/1626263,4.7,500.0
1310,1.0,165.0,55.0,1.0,skirt,long,https://www.musinsa.com/app/goods/1777809,4.8,700.0
1311,1.0,163.0,63.0,1.0,skirt,long,https://www.musinsa.com/app/goods/1324170,4.8,400.0
1312,1.0,162.0,48.0,1.0,skirt,long,https://www.musinsa.com/app/goods/1777809,4.8,700.0
1313,1.0,170.0,60.0,2.0,skirt,long,https://www.musinsa.com/app/goods/2391576,4.8,600.0
1314,1.0,155.0,44.0,1.0,skirt,long,https://www.musinsa.com/app/goods/1974961,4.7,700.0
1315,1.0,168.0,53.0,2.0,skirt,long,https://www.musinsa.com/app/goods/1974961,4.7,700.0
1316,1.0,161.0,49.0,1.0,skirt,long,https://www.musinsa.com/app/goods/1974961,4.7,700.0
1317,1.0,157.0,53.0,1.0,skirt,long,https://www.musinsa.com/app/goods/1324170,4.8,400.0
1318,1.0,156.0,50.0,0.0,skirt,long,https://www.musinsa.com/app/goods/2392478,4.9,300.0
1319,1.0,165.0,48.0,1.0,skirt,long,https://www.musinsa.com/app/goods/1626263,4.7,500.0
1320,1.0,160.0,48.0,0.0,skirt,long,https://www.musinsa.com/app/goods/2392478,4.9,300.0
1321,1.0,160.0,44.0,1.0,skirt,long,https://www.musinsa.com/app/goods/1324170,4.8,400.0
1322,1.0,166.0,45.0,1.0,skirt,long,https://www.musinsa.com/app/goods/1560183,4.7,1300.0
1323,1.0,169.0,70.0,3.0,skirt,long,https://www.musinsa.com/app/goods/2391576,4.8,600.0
1324,1.0,163.0,49.0,2.0,skirt,long,https://www.musinsa.com/app/goods/1777809,4.8,700.0
1325,1.0,163.0,53.0,1.0,skirt,long,https://www.musinsa.com/app/goods/1777809,4.8,700.0
1326,1.0,161.0,50.0,2.0,skirt,long,https://www.musinsa.com/app/goods/1856806,4.8,900.0
1327,1.0,157.0,46.0,1.0,skirt,long,https://www.musinsa.com/app/goods/2391576,4.8,600.0
